ClubNumber;ClubName;MembershipName;Club Total;Total;Male;Female
LRJ-140;CALAHORRA;Individual;0;0;0;0
LRJ-140;CALAHORRA;Juez-Arbitro;0;0;0;0
LRJ-140;CALAHORRA;Match Control;0;0;0;0
LRJ-140;CALAHORRA;Monitor con HN;0;0;0;0
LRJ-140;CALAHORRA;Nacional;0;0;0;0
LRJ-140;CALAHORRA;Promocional;0;0;0;0
LRJ-140;CALAHORRA;Provincial;0;0;0;0
LRJ-140;CALAHORRA;Territorial;0;0;0;0
CVA-201;CALPE;Arbitro de pista;0;0;0;0
CVA-201;CALPE;Entrenador de Club;0;0;0;0
CVA-201;CALPE;Entrenador Nacional;0;0;0;0
CVA-201;CALPE;Entrenador Provincial;0;0;0;0
CVA-201;CALPE;Entrenador Territorial;0;0;0;0
CVA-201;CALPE;Escolares;0;0;0;0
CVA-201;CALPE;Homologada;0;0;0;0
CVA-201;CALPE;Individual;0;0;0;0
CVA-201;CALPE;Juez-Arbitro;0;0;0;0
CVA-201;CALPE;Match Control;0;0;0;0
CVA-201;CALPE;Monitor con HN;0;0;0;0
CVA-201;CALPE;Nacional;0;0;0;0
CVA-201;CALPE;Promocional;0;0;0;0
CVA-201;CALPE;Provincial;0;0;0;0
CVA-201;CALPE;Territorial;0;0;0;0
BAL-2460;CALVIÁ;Arbitro de pista;82;0;0;0
BAL-2460;CALVIÁ;Entrenador de Club;82;0;0;0
BAL-2460;CALVIÁ;Entrenador Nacional;82;0;0;0
BAL-2460;CALVIÁ;Entrenador Provincial;82;0;0;0
BAL-2460;CALVIÁ;Entrenador Territorial;82;0;0;0
BAL-2460;CALVIÁ;Escolares;82;0;0;0
BAL-2460;CALVIÁ;Homologada;82;0;0;0
BAL-2460;CALVIÁ;Individual;82;0;0;0
BAL-2460;CALVIÁ;Juez-Arbitro;82;0;0;0
BAL-2460;CALVIÁ;Match Control;82;0;0;0
BAL-2460;CALVIÁ;Monitor con HN;82;0;0;0
BAL-2460;CALVIÁ;Nacional;82;11;7;4
BAL-2460;CALVIÁ;Promocional;82;6;4;2
BAL-2460;CALVIÁ;Provincial;82;8;3;5
BAL-2460;CALVIÁ;Territorial;82;57;24;33
CAN-207;CAMPOO EN MEDIO;Arbitro de pista;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Entrenador de Club;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Entrenador Nacional;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Entrenador Provincial;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Entrenador Territorial;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Escolares;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Homologada;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Individual;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Juez-Arbitro;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Match Control;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Monitor con HN;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Nacional;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Promocional;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Provincial;0;0;0;0
CAN-207;CAMPOO EN MEDIO;Territorial;0;0;0;0
Astures-12;CANDAS;Arbitro de pista;0;0;0;0
Astures-12;CANDAS;Entrenador de Club;0;0;0;0
Astures-12;CANDAS;Entrenador Nacional;0;0;0;0
Astures-12;CANDAS;Entrenador Provincial;0;0;0;0
Astures-12;CANDAS;Entrenador Territorial;0;0;0;0
Astures-12;CANDAS;Escolares;0;0;0;0
Astures-12;CANDAS;Homologada;0;0;0;0
Astures-12;CANDAS;Individual;0;0;0;0
Astures-12;CANDAS;Juez-Arbitro;0;0;0;0
Astures-12;CANDAS;Match Control;0;0;0;0
Astures-12;CANDAS;Monitor con HN;0;0;0;0
Astures-12;CANDAS;Nacional;0;0;0;0
Astures-12;CANDAS;Promocional;0;0;0;0
Astures-12;CANDAS;Provincial;0;0;0;0
Astures-12;CANDAS;Territorial;0;0;0;0
GAL-228;CANGAS;Arbitro de pista;0;0;0;0
GAL-228;CANGAS;Entrenador de Club;0;0;0;0
GAL-228;CANGAS;Entrenador Nacional;0;0;0;0
GAL-228;CANGAS;Entrenador Provincial;0;0;0;0
GAL-228;CANGAS;Entrenador Territorial;0;0;0;0
GAL-228;CANGAS;Escolares;0;0;0;0
GAL-228;CANGAS;Homologada;0;0;0;0
GAL-228;CANGAS;Individual;0;0;0;0
GAL-228;CANGAS;Juez-Arbitro;0;0;0;0
GAL-228;CANGAS;Match Control;0;0;0;0
GAL-228;CANGAS;Monitor con HN;0;0;0;0
GAL-228;CANGAS;Nacional;0;0;0;0
GAL-228;CANGAS;Promocional;0;0;0;0
GAL-228;CANGAS;Provincial;0;0;0;0
GAL-228;CANGAS;Territorial;0;0;0;0
AST-171;CANGAS DE ONIS;Arbitro de pista;0;0;0;0
AST-171;CANGAS DE ONIS;Entrenador de Club;0;0;0;0
AST-171;CANGAS DE ONIS;Entrenador Nacional;0;0;0;0
AST-171;CANGAS DE ONIS;Entrenador Provincial;0;0;0;0
AST-171;CANGAS DE ONIS;Entrenador Territorial;0;0;0;0
AST-171;CANGAS DE ONIS;Escolares;0;0;0;0
AST-171;CANGAS DE ONIS;Homologada;0;0;0;0
AST-171;CANGAS DE ONIS;Individual;0;0;0;0
AST-171;CANGAS DE ONIS;Juez-Arbitro;0;0;0;0
AST-171;CANGAS DE ONIS;Match Control;0;0;0;0
AST-171;CANGAS DE ONIS;Monitor con HN;0;0;0;0
AST-171;CANGAS DE ONIS;Nacional;0;0;0;0
AST-171;CANGAS DE ONIS;Promocional;0;0;0;0
AST-171;CANGAS DE ONIS;Provincial;0;0;0;0
AST-171;CANGAS DE ONIS;Territorial;0;0;0;0
CAT-332;CANOVELLES;Arbitro de pista;35;0;0;0
CAT-332;CANOVELLES;Entrenador de Club;35;0;0;0
CAT-332;CANOVELLES;Entrenador Nacional;35;0;0;0
CAT-332;CANOVELLES;Entrenador Provincial;35;0;0;0
CAT-332;CANOVELLES;Entrenador Territorial;35;0;0;0
CAT-332;CANOVELLES;Escolares;35;0;0;0
CAT-332;CANOVELLES;Homologada;35;0;0;0
CAT-332;CANOVELLES;Individual;35;0;0;0
CAT-332;CANOVELLES;Juez-Arbitro;35;0;0;0
CAT-332;CANOVELLES;Match Control;35;0;0;0
CAT-332;CANOVELLES;Monitor con HN;35;0;0;0
CAT-332;CANOVELLES;Nacional;35;10;6;4
CAT-332;CANOVELLES;Promocional;35;0;0;0
CAT-332;CANOVELLES;Provincial;35;0;0;0
CAT-332;CANOVELLES;Territorial;35;25;18;7
CAN-204;CANTABRIA 2004;Arbitro de pista;24;0;0;0
CAN-204;CANTABRIA 2004;Entrenador de Club;24;0;0;0
CAN-204;CANTABRIA 2004;Entrenador Nacional;24;0;0;0
CAN-204;CANTABRIA 2004;Entrenador Provincial;24;0;0;0
CAN-204;CANTABRIA 2004;Entrenador Territorial;24;0;0;0
CAN-204;CANTABRIA 2004;Escolares;24;9;4;5
CAN-204;CANTABRIA 2004;Homologada;24;0;0;0
CAN-204;CANTABRIA 2004;Individual;24;0;0;0
CAN-204;CANTABRIA 2004;Juez-Arbitro;24;0;0;0
CAN-204;CANTABRIA 2004;Match Control;24;0;0;0
CAN-204;CANTABRIA 2004;Monitor con HN;24;0;0;0
CAN-204;CANTABRIA 2004;Nacional;24;7;2;5
CAN-204;CANTABRIA 2004;Promocional;24;1;1;0
CAN-204;CANTABRIA 2004;Provincial;24;0;0;0
CAN-204;CANTABRIA 2004;Territorial;24;7;3;4
CVA-202;CARLET;Arbitro de pista;0;0;0;0
CVA-202;CARLET;Entrenador de Club;0;0;0;0
CVA-202;CARLET;Entrenador Nacional;0;0;0;0
CVA-202;CARLET;Entrenador Provincial;0;0;0;0
CVA-202;CARLET;Entrenador Territorial;0;0;0;0
CVA-202;CARLET;Escolares;0;0;0;0
CVA-202;CARLET;Homologada;0;0;0;0
CVA-202;CARLET;Individual;0;0;0;0
CVA-202;CARLET;Juez-Arbitro;0;0;0;0
CVA-202;CARLET;Match Control;0;0;0;0
CVA-202;CARLET;Monitor con HN;0;0;0;0
CVA-202;CARLET;Nacional;0;0;0;0
CVA-202;CARLET;Promocional;0;0;0;0
CVA-202;CARLET;Provincial;0;0;0;0
CVA-202;CARLET;Territorial;0;0;0;0
MUR-177;CARTAGENA;Arbitro de pista;75;0;0;0
MUR-177;CARTAGENA;Entrenador de Club;75;0;0;0
MUR-177;CARTAGENA;Entrenador Nacional;75;0;0;0
MUR-177;CARTAGENA;Entrenador Provincial;75;0;0;0
MUR-177;CARTAGENA;Entrenador Territorial;75;0;0;0
MUR-177;CARTAGENA;Escolares;75;7;4;3
MUR-177;CARTAGENA;Homologada;75;0;0;0
MUR-177;CARTAGENA;Individual;75;0;0;0
MUR-177;CARTAGENA;Juez-Arbitro;75;0;0;0
MUR-177;CARTAGENA;Match Control;75;0;0;0
MUR-177;CARTAGENA;Monitor con HN;75;0;0;0
MUR-177;CARTAGENA;Nacional;75;42;28;14
MUR-177;CARTAGENA;Promocional;75;20;14;6
MUR-177;CARTAGENA;Provincial;75;0;0;0
MUR-177;CARTAGENA;Territorial;75;6;4;2
AND-34;CASABLANCA;Arbitro de pista;0;0;0;0
AND-34;CASABLANCA;Entrenador de Club;0;0;0;0
AND-34;CASABLANCA;Entrenador Nacional;0;0;0;0
AND-34;CASABLANCA;Entrenador Provincial;0;0;0;0
AND-34;CASABLANCA;Entrenador Territorial;0;0;0;0
AND-34;CASABLANCA;Escolares;0;0;0;0
AND-34;CASABLANCA;Homologada;0;0;0;0
AND-34;CASABLANCA;Individual;0;0;0;0
AND-34;CASABLANCA;Juez-Arbitro;0;0;0;0
AND-34;CASABLANCA;Match Control;0;0;0;0
AND-34;CASABLANCA;Monitor con HN;0;0;0;0
AND-34;CASABLANCA;Nacional;0;0;0;0
AND-34;CASABLANCA;Promocional;0;0;0;0
AND-34;CASABLANCA;Provincial;0;0;0;0
AND-34;CASABLANCA;Territorial;0;0;0;0
CAN-301;CASIMIRO SAINZ;Arbitro de pista;0;0;0;0
CAN-301;CASIMIRO SAINZ;Entrenador de Club;0;0;0;0
CAN-301;CASIMIRO SAINZ;Entrenador Nacional;0;0;0;0
CAN-301;CASIMIRO SAINZ;Entrenador Provincial;0;0;0;0
CAN-301;CASIMIRO SAINZ;Entrenador Territorial;0;0;0;0
CAN-301;CASIMIRO SAINZ;Escolares;0;0;0;0
CAN-301;CASIMIRO SAINZ;Homologada;0;0;0;0
CAN-301;CASIMIRO SAINZ;Individual;0;0;0;0
CAN-301;CASIMIRO SAINZ;Juez-Arbitro;0;0;0;0
CAN-301;CASIMIRO SAINZ;Match Control;0;0;0;0
CAN-301;CASIMIRO SAINZ;Monitor con HN;0;0;0;0
CAN-301;CASIMIRO SAINZ;Nacional;0;0;0;0
CAN-301;CASIMIRO SAINZ;Promocional;0;0;0;0
CAN-301;CASIMIRO SAINZ;Provincial;0;0;0;0
CAN-301;CASIMIRO SAINZ;Territorial;0;0;0;0
CVA-1003;CASTELLON;Arbitro de pista;0;0;0;0
CVA-1003;CASTELLON;Entrenador de Club;0;0;0;0
CVA-1003;CASTELLON;Entrenador Nacional;0;0;0;0
CVA-1003;CASTELLON;Entrenador Provincial;0;0;0;0
CVA-1003;CASTELLON;Entrenador Territorial;0;0;0;0
CVA-1003;CASTELLON;Escolares;0;0;0;0
CVA-1003;CASTELLON;Homologada;0;0;0;0
CVA-1003;CASTELLON;Individual;0;0;0;0
CVA-1003;CASTELLON;Juez-Arbitro;0;0;0;0
CVA-1003;CASTELLON;Match Control;0;0;0;0
CVA-1003;CASTELLON;Monitor con HN;0;0;0;0
CVA-1003;CASTELLON;Nacional;0;0;0;0
CVA-1003;CASTELLON;Promocional;0;0;0;0
CVA-1003;CASTELLON;Provincial;0;0;0;0
CVA-1003;CASTELLON;Territorial;0;0;0;0
AST-194;CASTROPOL;Arbitro de pista;0;0;0;0
AST-194;CASTROPOL;Entrenador de Club;0;0;0;0
AST-194;CASTROPOL;Entrenador Nacional;0;0;0;0
AST-194;CASTROPOL;Entrenador Provincial;0;0;0;0
AST-194;CASTROPOL;Entrenador Territorial;0;0;0;0
AST-194;CASTROPOL;Escolares;0;0;0;0
AST-194;CASTROPOL;Homologada;0;0;0;0
AST-194;CASTROPOL;Individual;0;0;0;0
AST-194;CASTROPOL;Juez-Arbitro;0;0;0;0
AST-194;CASTROPOL;Match Control;0;0;0;0
AST-194;CASTROPOL;Monitor con HN;0;0;0;0
AST-194;CASTROPOL;Nacional;0;0;0;0
AST-194;CASTROPOL;Promocional;0;0;0;0
AST-194;CASTROPOL;Provincial;0;0;0;0
AST-194;CASTROPOL;Territorial;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Arbitro de pista;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Entrenador de Club;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Entrenador Nacional;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Entrenador Provincial;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Entrenador Territorial;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Escolares;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Homologada;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Individual;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Juez-Arbitro;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Match Control;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Monitor con HN;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Nacional;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Promocional;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Provincial;0;0;0;0
CAT-349;CATALUNYA BADMINTON CLUB;Territorial;0;0;0;0
GAL-125;CB A ESTRADA;Arbitro de pista;101;0;0;0
GAL-125;CB A ESTRADA;Entrenador de Club;101;0;0;0
GAL-125;CB A ESTRADA;Entrenador Nacional;101;0;0;0
GAL-125;CB A ESTRADA;Entrenador Provincial;101;0;0;0
GAL-125;CB A ESTRADA;Entrenador Territorial;101;0;0;0
GAL-125;CB A ESTRADA;Escolares;101;82;55;27
GAL-125;CB A ESTRADA;Homologada;101;0;0;0
GAL-125;CB A ESTRADA;Individual;101;0;0;0
GAL-125;CB A ESTRADA;Juez-Arbitro;101;0;0;0
GAL-125;CB A ESTRADA;Match Control;101;0;0;0
GAL-125;CB A ESTRADA;Monitor con HN;101;0;0;0
GAL-125;CB A ESTRADA;Nacional;101;13;7;6
GAL-125;CB A ESTRADA;Promocional;101;0;0;0
GAL-125;CB A ESTRADA;Provincial;101;0;0;0
GAL-125;CB A ESTRADA;Territorial;101;6;6;0
AND028047;CB BADMINTON SUEL;Arbitro de pista;0;0;0;0
AND028047;CB BADMINTON SUEL;Entrenador de Club;0;0;0;0
AND028047;CB BADMINTON SUEL;Entrenador Nacional;0;0;0;0
AND028047;CB BADMINTON SUEL;Entrenador Provincial;0;0;0;0
AND028047;CB BADMINTON SUEL;Entrenador Territorial;0;0;0;0
AND028047;CB BADMINTON SUEL;Escolares;0;0;0;0
AND028047;CB BADMINTON SUEL;Homologada;0;0;0;0
AND028047;CB BADMINTON SUEL;Individual;0;0;0;0
AND028047;CB BADMINTON SUEL;Juez-Arbitro;0;0;0;0
AND028047;CB BADMINTON SUEL;Match Control;0;0;0;0
AND028047;CB BADMINTON SUEL;Monitor con HN;0;0;0;0
AND028047;CB BADMINTON SUEL;Nacional;0;0;0;0
AND028047;CB BADMINTON SUEL;Promocional;0;0;0;0
AND028047;CB BADMINTON SUEL;Provincial;0;0;0;0
AND028047;CB BADMINTON SUEL;Territorial;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Arbitro de pista;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Arbitro de pista;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Entrenador de Club;47;0;0;0
AND 027080;CB CANTILLANA BACAN;Entrenador de Club;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Entrenador Nacional;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Entrenador Nacional;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Entrenador Provincial;47;0;0;0
AND 027080;CB CANTILLANA BACAN;Entrenador Provincial;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Entrenador Territorial;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Entrenador Territorial;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Escolares;47;0;0;0
AND 027080;CB CANTILLANA BACAN;Escolares;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Homologada;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Homologada;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Individual;47;0;0;0
AND 027080;CB CANTILLANA BACAN;Individual;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Juez-Arbitro;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Juez-Arbitro;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Match Control;47;0;0;0
AND 027080;CB CANTILLANA BACAN;Match Control;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Monitor con HN;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Monitor con HN;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Nacional;47;3;0;3
AND 027080;CB CANTILLANA BACAN;Nacional;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Promocional;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Promocional;47;0;0;0
AND-027080;CB CANTILLANA BACAN;Provincial;47;31;13;18
AND 027080;CB CANTILLANA BACAN;Provincial;0;0;0;0
AND 027080;CB CANTILLANA BACAN;Territorial;0;0;0;0
AND-027080;CB CANTILLANA BACAN;Territorial;47;13;6;7
GAL-13192;CB CRECENTE;Arbitro de pista;0;0;0;0
GAL-13192;CB CRECENTE;Entrenador de Club;0;0;0;0
GAL-13192;CB CRECENTE;Entrenador Nacional;0;0;0;0
GAL-13192;CB CRECENTE;Entrenador Provincial;0;0;0;0
GAL-13192;CB CRECENTE;Entrenador Territorial;0;0;0;0
GAL-13192;CB CRECENTE;Escolares;0;0;0;0
GAL-13192;CB CRECENTE;Homologada;0;0;0;0
GAL-13192;CB CRECENTE;Individual;0;0;0;0
GAL-13192;CB CRECENTE;Juez-Arbitro;0;0;0;0
GAL-13192;CB CRECENTE;Match Control;0;0;0;0
GAL-13192;CB CRECENTE;Monitor con HN;0;0;0;0
GAL-13192;CB CRECENTE;Nacional;0;0;0;0
GAL-13192;CB CRECENTE;Promocional;0;0;0;0
GAL-13192;CB CRECENTE;Provincial;0;0;0;0
GAL-13192;CB CRECENTE;Territorial;0;0;0;0
AND-11734;CB DAB;Arbitro de pista;0;0;0;0
AND-11734;CB DAB;Entrenador de Club;0;0;0;0
AND-11734;CB DAB;Entrenador Nacional;0;0;0;0
AND-11734;CB DAB;Entrenador Provincial;0;0;0;0
AND-11734;CB DAB;Entrenador Territorial;0;0;0;0
AND-11734;CB DAB;Escolares;0;0;0;0
AND-11734;CB DAB;Homologada;0;0;0;0
AND-11734;CB DAB;Individual;0;0;0;0
AND-11734;CB DAB;Juez-Arbitro;0;0;0;0
AND-11734;CB DAB;Match Control;0;0;0;0
AND-11734;CB DAB;Monitor con HN;0;0;0;0
AND-11734;CB DAB;Nacional;0;0;0;0
AND-11734;CB DAB;Promocional;0;0;0;0
AND-11734;CB DAB;Provincial;0;0;0;0
AND-11734;CB DAB;Territorial;0;0;0;0
029791;CB El Retorno;Arbitro de pista;9;0;0;0
029791;CB El Retorno;Entrenador de Club;9;0;0;0
029791;CB El Retorno;Entrenador Nacional;9;0;0;0
029791;CB El Retorno;Entrenador Provincial;9;0;0;0
029791;CB El Retorno;Entrenador Territorial;9;0;0;0
029791;CB El Retorno;Escolares;9;0;0;0
029791;CB El Retorno;Homologada;9;0;0;0
029791;CB El Retorno;Individual;9;0;0;0
029791;CB El Retorno;Juez-Arbitro;9;0;0;0
029791;CB El Retorno;Match Control;9;0;0;0
029791;CB El Retorno;Monitor con HN;9;0;0;0
029791;CB El Retorno;Nacional;9;9;5;4
029791;CB El Retorno;Promocional;9;0;0;0
029791;CB El Retorno;Provincial;9;0;0;0
029791;CB El Retorno;Territorial;9;0;0;0
AND-03670;CB IES LA ORDEN;Arbitro de pista;132;0;0;0
AND-03670;CB IES LA ORDEN;Entrenador de Club;132;0;0;0
AND-03670;CB IES LA ORDEN;Entrenador Nacional;132;0;0;0
AND-03670;CB IES LA ORDEN;Entrenador Provincial;132;0;0;0
AND-03670;CB IES LA ORDEN;Entrenador Territorial;132;0;0;0
AND-03670;CB IES LA ORDEN;Escolares;132;0;0;0
AND-03670;CB IES LA ORDEN;Homologada;132;0;0;0
AND-03670;CB IES LA ORDEN;Individual;132;0;0;0
AND-03670;CB IES LA ORDEN;Juez-Arbitro;132;0;0;0
AND-03670;CB IES LA ORDEN;Match Control;132;0;0;0
AND-03670;CB IES LA ORDEN;Monitor con HN;132;0;0;0
AND-03670;CB IES LA ORDEN;Nacional;132;72;41;31
AND-03670;CB IES LA ORDEN;Promocional;132;0;0;0
AND-03670;CB IES LA ORDEN;Provincial;132;38;21;17
AND-03670;CB IES LA ORDEN;Territorial;132;22;18;4
AND 029519;CB SIERRA DE GÁDOR;Arbitro de pista;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Entrenador de Club;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Entrenador Nacional;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Entrenador Provincial;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Entrenador Territorial;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Escolares;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Homologada;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Individual;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Juez-Arbitro;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Match Control;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Monitor con HN;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Nacional;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Promocional;8;0;0;0
AND 029519;CB SIERRA DE GÁDOR;Provincial;8;8;4;4
AND 029519;CB SIERRA DE GÁDOR;Territorial;8;0;0;0
CyL-95;CBP ORDOÑO II LEON;Arbitro de pista;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Entrenador de Club;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Entrenador Nacional;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Entrenador Provincial;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Entrenador Territorial;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Escolares;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Homologada;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Individual;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Juez-Arbitro;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Match Control;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Monitor con HN;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Nacional;52;8;6;2
CyL-95;CBP ORDOÑO II LEON;Promocional;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Provincial;52;0;0;0
CyL-95;CBP ORDOÑO II LEON;Territorial;52;44;23;21
AND028047;CD BA´DMINTON SUEL;Arbitro de pista;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Entrenador de Club;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Entrenador Nacional;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Entrenador Provincial;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Entrenador Territorial;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Escolares;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Homologada;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Individual;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Juez-Arbitro;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Match Control;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Monitor con HN;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Nacional;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Promocional;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Provincial;0;0;0;0
AND028047;CD BA´DMINTON SUEL;Territorial;0;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Arbitro de pista;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Entrenador de Club;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Entrenador Nacional;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Entrenador Provincial;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Entrenador Territorial;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Escolares;76;38;21;17
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Homologada;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Individual;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Juez-Arbitro;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Match Control;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Monitor con HN;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Nacional;76;2;2;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Promocional;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Provincial;76;0;0;0
EXT 4681;CD BADMINTON CIUDAD DE BADAJOZ;Territorial;76;36;17;19
AND- 024814;CD BÁDMINTON OTURA;Arbitro de pista;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Entrenador de Club;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Entrenador Nacional;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Entrenador Provincial;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Entrenador Territorial;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Escolares;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Homologada;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Individual;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Juez-Arbitro;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Match Control;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Monitor con HN;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Nacional;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Promocional;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Provincial;0;0;0;0
AND- 024814;CD BÁDMINTON OTURA;Territorial;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Arbitro de pista;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Entrenador de Club;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Entrenador Nacional;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Entrenador Provincial;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Entrenador Territorial;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Escolares;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Homologada;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Individual;0;0;0;0
EX99;CD BADMINTON SAN JOSE;Juez-Arbitro;0;0;0;0
